no,timestamp,teks,teks_processed,tokens,matched_words,unmatched_words,removed_words
8856,2018-12-08T14:13:01.000Z,I liked a video ANGGOTA DPR NGAPAIN AJA SAAT RESES? DENGERIN DONG!,i liked a video ANGGOTA DPR MENGAPAI SAJA SAAT RESES ? MENDENGARKAN DONG !,"['i', 'liked', 'a', 'video', 'ANGGOTA', 'DPR', 'MENGAPAI', 'SAJA', 'SAAT', 'RESES', '?', 'MENDENGARKAN', 'DONG', '!']","['ANGGOTA', 'SAJA']",[],"['i', 'liked', 'a', 'video', 'DPR', 'MENGAPAI', 'SAAT', 'RESES', '?', 'MENDENGARKAN', 'DONG', '!']"
8857,2018-12-08T11:38:05.000Z,Kalau ketidakhadiran karena tugas lain yang masih berhubungan dengan fungsi DPR menurut saya sih itu bisa dimengerti katanya,jika ketidakhadiran karena tugas lain yang masih berhubungan dengan fungsi DPR menurut saya sih itu dapat dimengerti katanya,"['jika', 'ketidakhadiran', 'karena', 'tugas', 'lain', 'yang', 'masih', 'berhubungan', 'dengan', 'fungsi', 'DPR', 'menurut', 'saya', 'sih', 'itu', 'dapat', 'dimengerti', 'katanya']","['tugas', 'lain', 'menurut', 'dapat', 'katanya']","['jika', 'karena', 'yang', 'dengan', 'saya', 'sih', 'itu']","['ketidakhadiran', 'masih', 'berhubungan', 'fungsi', 'DPR', 'dimengerti']"
8858,2018-12-08T11:35:08.000Z,Waktu orde baru itu tangan besi gak ? Ingat bang target undang undang masih belum capai malah buat lagu Saya dukung gaji anggota dpr diukur dari hasil kinerja saja,waktu orde baru itu tangan besi tidak ? ingat bang target undang undang masih belum capai malah buat lagu saya dukung gaji anggota dpr diukur dari hasil kinerja saja,"['waktu', 'orde', 'baru', 'itu', 'tangan', 'besi', 'tidak', '?', 'ingat', 'bang', 'target', 'undang', 'undang', 'masih', 'belum', 'capai', 'malah', 'buat', 'lagu', 'saya', 'dukung', 'gaji', 'anggota', 'dpr', 'diukur', 'dari', 'hasil', 'kinerja', 'saja']","['orde', 'tangan', 'tidak', 'ingat', 'undang', 'undang', 'capai', 'buat', 'lagu', 'dukung', 'anggota', 'hasil', 'saja']","['itu', 'saya', 'dari']","['waktu', 'baru', 'besi', '?', 'bang', 'target', 'masih', 'belum', 'malah', 'gaji', 'dpr', 'diukur', 'kinerja']"
8859,2018-12-08T10:36:11.000Z,Hari ini kami tim IKa Indonesia untuk Kemanusiaan melakukan pawai akbar bersama para perempuan dari organisasi di taman aspirasi depan Istana Jakarta Kami menuntut DPR RI untuk segera mengesahkan Rancangan Undang Undang Penghapusan Kekerasan Seksual,hari ini kami tim ika indonesia untuk kemanusiaan melakukan pawai akbar bersama para perempuan dari organisasi di taman aspirasi depan istana jakarta kami menuntut DPR RI untuk segera mengesahkan rancangan undang undang penghapusan kekerasan seksual,"['hari', 'ini', 'kami', 'tim', 'ika', 'indonesia', 'untuk', 'kemanusiaan', 'melakukan', 'pawai', 'akbar', 'bersama', 'para', 'perempuan', 'dari', 'organisasi', 'di', 'taman', 'aspirasi', 'depan', 'istana', 'jakarta', 'kami', 'menuntut', 'DPR', 'RI', 'untuk', 'segera', 'mengesahkan', 'rancangan', 'undang', 'undang', 'penghapusan', 'kekerasan', 'seksual']","['tim', 'bersama', 'para', 'organisasi', 'taman', 'menuntut', 'segera', 'mengesahkan', 'undang', 'undang', 'penghapusan', 'kekerasan']","['ini', 'kami', 'untuk', 'dari', 'di', 'kami', 'untuk']","['hari', 'ika', 'indonesia', 'kemanusiaan', 'melakukan', 'pawai', 'akbar', 'perempuan', 'aspirasi', 'depan', 'istana', 'jakarta', 'DPR', 'RI', 'rancangan', 'seksual']"
8860,2018-12-08T09:41:37.000Z,Ya belum pernah aju dengar itu audit penggunaan dana reses anggota DPR apa tidak pernah diumumkan secara terbuka atau memang cuma saya nda dengar ya,ya belum pernah aju dengar itu audit penggunaan dana reses anggota DPR apa tidak pernah diumumkan secara terbuka atau memang cuma saya indak dengar ya,"['ya', 'belum', 'pernah', 'aju', 'dengar', 'itu', 'audit', 'penggunaan', 'dana', 'reses', 'anggota', 'DPR', 'apa', 'tidak', 'pernah', 'diumumkan', 'secara', 'terbuka', 'atau', 'memang', 'cuma', 'saya', 'indak', 'dengar', 'ya']","['aju', 'dengar', 'penggunaan', 'dana', 'anggota', 'tidak', 'terbuka', 'memang', 'cuma', 'dengar']","['ya', 'itu', 'apa', 'atau', 'saya', 'ya']","['belum', 'pernah', 'audit', 'reses', 'DPR', 'pernah', 'diumumkan', 'secara', 'indak']"
8861,2018-12-08T07:41:39.000Z,Repost from by Hari ini kita bicara seperti apa anggota DPR Wakil Rakyat perform di DPR integritas itu being honest Jadi kalau ada undang undang di DPR itu,repost from by hari ini kita bicara seperti apa anggota DPR wakil rakyat perform di DPR integritas itu being honest jadi jika ada undang undang di DPR itu,"['repost', 'from', 'by', 'hari', 'ini', 'kita', 'bicara', 'seperti', 'apa', 'anggota', 'DPR', 'wakil', 'rakyat', 'perform', 'di', 'DPR', 'integritas', 'itu', 'being', 'honest', 'jadi', 'jika', 'ada', 'undang', 'undang', 'di', 'DPR', 'itu']","['seperti', 'anggota', 'jadi', 'ada', 'undang', 'undang']","['ini', 'apa', 'di', 'itu', 'jika', 'di', 'itu']","['repost', 'from', 'by', 'hari', 'kita', 'bicara', 'DPR', 'wakil', 'rakyat', 'perform', 'DPR', 'integritas', 'being', 'honest', 'DPR']"
8862,2018-12-08T06:04:46.000Z,Meskipun tidak bisa hadir pada Pawai pagi ini dalam spirit dan doa ayo dukung terus GerakBersama mendorong segera disahkannya RUU Penghapusan Kekerasan Seksual DPR RI Gerak Cepat! HAKTP DaysOfActivism HearMeToo,meskipun tidak dapat hadir pada pawai pagi ini dalam spirit dan doa ayo dukung terus gerakbersama mendorong segera disahkannya RUU penghapusan kekerasan seksual DPR RI gerak cepat ! HAKTP daysofactivism hearmetoo,"['meskipun', 'tidak', 'dapat', 'hadir', 'pada', 'pawai', 'pagi', 'ini', 'dalam', 'spirit', 'dan', 'doa', 'ayo', 'dukung', 'terus', 'gerakbersama', 'mendorong', 'segera', 'disahkannya', 'RUU', 'penghapusan', 'kekerasan', 'seksual', 'DPR', 'RI', 'gerak', 'cepat', '!', 'HAKTP', 'daysofactivism', 'hearmetoo']","['meskipun', 'tidak', 'dapat', 'hadir', 'pagi', 'dalam', 'doa', 'ayo', 'dukung', 'mendorong', 'segera', 'penghapusan', 'kekerasan', 'cepat']","['pada', 'ini', 'dan']","['pawai', 'spirit', 'terus', 'gerakbersama', 'disahkannya', 'RUU', 'seksual', 'DPR', 'RI', 'gerak', '!', 'HAKTP', 'daysofactivism', 'hearmetoo']"
8863,2018-12-08T05:56:55.000Z,Bersama ratusan Ibu Perempuan hebat bersolidaritas mendukung perjuangan untuk RUU Penghapusan Kekerasan Seksual segera disah kan oleh SahkanRUUPKS sekarang juga !,bersama ratusan ibu perempuan hebat bersolidaritas mendukung perjuangan untuk RUU penghapusan kekerasan seksual segera disah kan oleh sahkanruupks sekarang juga !,"['bersama', 'ratusan', 'ibu', 'perempuan', 'hebat', 'bersolidaritas', 'mendukung', 'perjuangan', 'untuk', 'RUU', 'penghapusan', 'kekerasan', 'seksual', 'segera', 'disah', 'kan', 'oleh', 'sahkanruupks', 'sekarang', 'juga', '!']","['bersama', 'penghapusan', 'kekerasan', 'segera']","['untuk', 'oleh']","['ratusan', 'ibu', 'perempuan', 'hebat', 'bersolidaritas', 'mendukung', 'perjuangan', 'RUU', 'seksual', 'disah', 'kan', 'sahkanruupks', 'sekarang', 'juga', '!']"
8864,2018-12-08T05:44:51.000Z,Yang lebih penting dari politik adalah kemanusiaan Yuk kita semua DORONG dpr_ri segera membahas dan mengesahkan RUU Penghapusan Kekerasan,yang lebih penting dari politik adalah kemanusiaan yuk kita semua DORONG dpr_ri segera membahas dan mengesahkan RUU penghapusan kekerasan,"['yang', 'lebih', 'penting', 'dari', 'politik', 'adalah', 'kemanusiaan', 'yuk', 'kita', 'semua', 'DORONG', 'dpr_ri', 'segera', 'membahas', 'dan', 'mengesahkan', 'RUU', 'penghapusan', 'kekerasan']","['lebih', 'penting', 'politik', 'yuk', 'semua', 'segera', 'membahas', 'mengesahkan', 'penghapusan', 'kekerasan']","['yang', 'dari', 'dan']","['adalah', 'kemanusiaan', 'kita', 'DORONG', 'dpr_ri', 'RUU']"
8865,2018-12-08T05:19:57.000Z,Tolong udah tahun nih segera disah kan ruu penghapusan kekerasan seksualnya Indonesia udah darurat kekerasan seksual gerakbersama lawankekerasanseksual SahkanRUUPKS,tolong sudah tahun ini segera disah kan ruu penghapusan kekerasan seksualnya indonesia sudah darurat kekerasan seksual gerakbersama lawankekerasanseksual sahkanruupks,"['tolong', 'sudah', 'tahun', 'ini', 'segera', 'disah', 'kan', 'ruu', 'penghapusan', 'kekerasan', 'seksualnya', 'indonesia', 'sudah', 'darurat', 'kekerasan', 'seksual', 'gerakbersama', 'lawankekerasanseksual', 'sahkanruupks']","['tolong', 'sudah', 'segera', 'penghapusan', 'kekerasan', 'sudah', 'darurat', 'kekerasan']",['ini'],"['tahun', 'disah', 'kan', 'ruu', 'seksualnya', 'indonesia', 'seksual', 'gerakbersama', 'lawankekerasanseksual', 'sahkanruupks']"
8866,2018-12-08T04:56:10.000Z,Para peserta Pawai Akbar GerakBersama utk menuntut segera disahkannya RUU Penghapusan Kekerasan Seksual menandatangani petisi Menuntut utk segera mengesahkan RUU PKS !!,para peserta pawai akbar gerakbersama untuk menuntut segera disahkannya RUU penghapusan kekerasan seksual menandatangani petisi menuntut untuk segera mengesahkan RUU PKS ! !,"['para', 'peserta', 'pawai', 'akbar', 'gerakbersama', 'untuk', 'menuntut', 'segera', 'disahkannya', 'RUU', 'penghapusan', 'kekerasan', 'seksual', 'menandatangani', 'petisi', 'menuntut', 'untuk', 'segera', 'mengesahkan', 'RUU', 'PKS', '!', '!']","['para', 'peserta', 'menuntut', 'segera', 'penghapusan', 'kekerasan', 'menuntut', 'segera', 'mengesahkan']","['untuk', 'untuk']","['pawai', 'akbar', 'gerakbersama', 'disahkannya', 'RUU', 'seksual', 'menandatangani', 'petisi', 'RUU', 'PKS', '!', '!']"
8867,2018-12-08T04:50:57.000Z,Paslon No sudah banyak yg jagain Pak Prabowo tapi politik tidak demikian Konstitusi mengharuskan Wakil Rakyat menjaga dan mengawal kinerja pemerintah Begitu pun kebijakan Ulama bisa menyarankan yg membuat tetap Pemerintah dan DPR,paslon no sudah banyak yang menjaga pak prabowo tetapi politik tidak demikian konstitusi mengharuskan wakil rakyat menjaga dan mengawal kinerja pemerintah begitu pun kebijakan ulama dapat menyarankan yang membuat tetap pemerintah dan DPR,"['paslon', 'no', 'sudah', 'banyak', 'yang', 'menjaga', 'pak', 'prabowo', 'tetapi', 'politik', 'tidak', 'demikian', 'konstitusi', 'mengharuskan', 'wakil', 'rakyat', 'menjaga', 'dan', 'mengawal', 'kinerja', 'pemerintah', 'begitu', 'pun', 'kebijakan', 'ulama', 'dapat', 'menyarankan', 'yang', 'membuat', 'tetap', 'pemerintah', 'dan', 'DPR']","['sudah', 'banyak', 'menjaga', 'politik', 'tidak', 'menjaga', 'mengawal', 'kebijakan', 'ulama', 'dapat', 'membuat', 'tetap']","['yang', 'tetapi', 'dan', 'pun', 'yang', 'dan']","['paslon', 'no', 'pak', 'prabowo', 'demikian', 'konstitusi', 'mengharuskan', 'wakil', 'rakyat', 'kinerja', 'pemerintah', 'begitu', 'menyarankan', 'pemerintah', 'DPR']"
8868,2018-12-08T04:37:17.000Z,ya pak apakah spt ini dibenarkan oleh undang undang mhn penjelasan cc,ya pak apakah seperti ini dibenarkan oleh undang undang mhn penjelasan cc,"['ya', 'pak', 'apakah', 'seperti', 'ini', 'dibenarkan', 'oleh', 'undang', 'undang', 'mhn', 'penjelasan', 'cc']","['seperti', 'undang', 'undang', 'penjelasan']","['ya', 'ini', 'oleh']","['pak', 'apakah', 'dibenarkan', 'mhn', 'cc']"
8869,2018-12-07T21:28:25.000Z,Smua yg lg kuasa seenak jidat bikin aturan t co epjSjw,semua yang lagi kuasa seenak jidat bikin aturan t cowok epjsjw,"['semua', 'yang', 'lagi', 'kuasa', 'seenak', 'jidat', 'bikin', 'aturan', 't', 'cowok', 'epjsjw']","['semua', 'lagi', 'kuasa', 'seenak']",['yang'],"['jidat', 'bikin', 'aturan', 't', 'cowok', 'epjsjw']"
8870,2018-12-08T03:34:11.000Z,Bagaiamana perempuan berpakaian bukanlah undangan pelecehan seksual dan BUKAN PERSETUJUAN bagi terjadinya kekerasan seksual GerakBersama menuntut segera disahkannya RUU Penghapusan Kekerasan Seksual oleh,bagaiamana perempuan berpakaian bukanlah undangan pelecehan seksual dan BUKAN PERSETUJUAN bagi terjadinya kekerasan seksual gerakbersama menuntut segera disahkannya RUU penghapusan kekerasan seksual oleh,"['bagaiamana', 'perempuan', 'berpakaian', 'bukanlah', 'undangan', 'pelecehan', 'seksual', 'dan', 'BUKAN', 'PERSETUJUAN', 'bagi', 'terjadinya', 'kekerasan', 'seksual', 'gerakbersama', 'menuntut', 'segera', 'disahkannya', 'RUU', 'penghapusan', 'kekerasan', 'seksual', 'oleh']","['berpakaian', 'undangan', 'pelecehan', 'BUKAN', 'bagi', 'terjadinya', 'kekerasan', 'menuntut', 'segera', 'penghapusan', 'kekerasan']","['dan', 'oleh']","['bagaiamana', 'perempuan', 'bukanlah', 'seksual', 'PERSETUJUAN', 'seksual', 'gerakbersama', 'disahkannya', 'RUU', 'seksual']"
8871,2018-12-07T19:06:24.000Z,jokowiperiode indonesiamaju WinterIsComing RT heniunique Ibu AlissaWahid putri Gus Dur mengajak kita semua DORONG DPR_RI segera membahas dan mengesahkan RUU Penghapusan Kekerasan Seksual Pawai Des Sarinah Taman Aspirasi SahkanRUUPKS S,jokowiperiode indonesiamaju winteriscoming RT heniunique ibu alissawahid putri gus dur mengajak kita semua DORONG DPR_RI segera membahas dan mengesahkan RUU penghapusan kekerasan seksual pawai des sarinah taman aspirasi sahkanruupks si,"['jokowiperiode', 'indonesiamaju', 'winteriscoming', 'RT', 'heniunique', 'ibu', 'alissawahid', 'putri', 'gus', 'dur', 'mengajak', 'kita', 'semua', 'DORONG', 'DPR_RI', 'segera', 'membahas', 'dan', 'mengesahkan', 'RUU', 'penghapusan', 'kekerasan', 'seksual', 'pawai', 'des', 'sarinah', 'taman', 'aspirasi', 'sahkanruupks', 'si']","['semua', 'segera', 'membahas', 'mengesahkan', 'penghapusan', 'kekerasan', 'taman']",['dan'],"['jokowiperiode', 'indonesiamaju', 'winteriscoming', 'RT', 'heniunique', 'ibu', 'alissawahid', 'putri', 'gus', 'dur', 'mengajak', 'kita', 'DORONG', 'DPR_RI', 'RUU', 'seksual', 'pawai', 'des', 'sarinah', 'aspirasi', 'sahkanruupks', 'si']"
8872,2018-12-07T16:30:26.000Z,trlalu bnyak alasan trlalu beralibi terlalu sering juga Kepala PLN ni diganti hasilnya besar ini cerminan orang nomer satu dan wakil rakyat yg diparlemen ada apa kebijakan mereka??? Kita hidup ditanah surga dengan APBD melimpah dari hasil alamnya GANTIperadaban,terlalu banyak alasan terlalu beralibi terlalu sering juga kepala PLN ini diganti hasilnya besar ini cerminan orang nomer satu dan wakil rakyat yang diparlemen ada apa kebijakan mereka ? ? kita hidup ditanah surga dengan APBD melimpah dari hasil alamnya gantiperadaban,"['terlalu', 'banyak', 'alasan', 'terlalu', 'beralibi', 'terlalu', 'sering', 'juga', 'kepala', 'PLN', 'ini', 'diganti', 'hasilnya', 'besar', 'ini', 'cerminan', 'orang', 'nomer', 'satu', 'dan', 'wakil', 'rakyat', 'yang', 'diparlemen', 'ada', 'apa', 'kebijakan', 'mereka', '?', '?', 'kita', 'hidup', 'ditanah', 'surga', 'dengan', 'APBD', 'melimpah', 'dari', 'hasil', 'alamnya', 'gantiperadaban']","['terlalu', 'banyak', 'terlalu', 'terlalu', 'sering', 'besar', 'cerminan', 'satu', 'ada', 'kebijakan', 'hidup', 'hasil']","['ini', 'ini', 'dan', 'yang', 'apa', 'dengan', 'dari']","['alasan', 'beralibi', 'juga', 'kepala', 'PLN', 'diganti', 'hasilnya', 'orang', 'nomer', 'wakil', 'rakyat', 'diparlemen', 'mereka', '?', '?', 'kita', 'ditanah', 'surga', 'APBD', 'melimpah', 'alamnya', 'gantiperadaban']"
8873,2018-12-07T14:40:38.000Z,Tahun lalu anggaran DPR RI itu Rp triliun tahun ini Rp triliun Kita bego begoan saja deh dengan biaya Rp triliun kok cuma Undang Undang? ujar Sigit benar gak ? Kerja kok makan gaji buta doang,tahun lalu anggaran DPR RI itu rp triliun tahun ini rp triliun kita bego begoan saja deh dengan biaya rp triliun kok cuma undang undang ? ujar sigit banget tidak ? kerja kok makan gaji buta doang,"['tahun', 'lalu', 'anggaran', 'DPR', 'RI', 'itu', 'rp', 'triliun', 'tahun', 'ini', 'rp', 'triliun', 'kita', 'bego', 'begoan', 'saja', 'deh', 'dengan', 'biaya', 'rp', 'triliun', 'kok', 'cuma', 'undang', 'undang', '?', 'ujar', 'sigit', 'banget', 'tidak', '?', 'kerja', 'kok', 'makan', 'gaji', 'buta', 'doang']","['lalu', 'saja', 'cuma', 'undang', 'undang', 'ujar', 'banget', 'tidak', 'kerja', 'makan', 'buta', 'doang']","['itu', 'ini', 'dengan']","['tahun', 'anggaran', 'DPR', 'RI', 'rp', 'triliun', 'tahun', 'rp', 'triliun', 'kita', 'bego', 'begoan', 'deh', 'biaya', 'rp', 'triliun', 'kok', '?', 'sigit', '?', 'kok', 'gaji']"
8874,2018-12-07T14:18:44.000Z,Nah ini adalah produk undang undang dan Temuan Audit Investigasi adalah atas permintaan Pansus Untuk diketahui Rekomendasi kepada Pemerintah merupakan hal mutlak yg hrs disampaikan untuk ditindaklanjuti,nah ini adalah produk undang undang dan temuan audit investigasi adalah atas permintaan pansus untuk diketahui rekomendasi kepada pemerintah merupakan hal mutlak yang harus disampaikan untuk ditindaklanjuti,"['nah', 'ini', 'adalah', 'produk', 'undang', 'undang', 'dan', 'temuan', 'audit', 'investigasi', 'adalah', 'atas', 'permintaan', 'pansus', 'untuk', 'diketahui', 'rekomendasi', 'kepada', 'pemerintah', 'merupakan', 'hal', 'mutlak', 'yang', 'harus', 'disampaikan', 'untuk', 'ditindaklanjuti']","['produk', 'undang', 'undang', 'atas', 'mutlak', 'harus']","['ini', 'dan', 'untuk', 'yang', 'untuk']","['nah', 'adalah', 'temuan', 'audit', 'investigasi', 'adalah', 'permintaan', 'pansus', 'diketahui', 'rekomendasi', 'kepada', 'pemerintah', 'merupakan', 'hal', 'disampaikan', 'ditindaklanjuti']"
8875,2018-12-07T12:30:55.000Z,Pengesahan RUU Penghapusan Kekerasan Seksual terancam gagal lagi mari terlibat di pawai terbuka menuntut DPR RI mempercepat proses pembahasan BESOK berkumpul di parkiran Sarinah pukul pagi!,pengesahan RUU penghapusan kekerasan seksual terancam gagal lagi mari terlibat di pawai terbuka menuntut DPR RI mempercepat proses pembahasan BESOK berkumpul di parkiran sarinah pukul pagi !,"['pengesahan', 'RUU', 'penghapusan', 'kekerasan', 'seksual', 'terancam', 'gagal', 'lagi', 'mari', 'terlibat', 'di', 'pawai', 'terbuka', 'menuntut', 'DPR', 'RI', 'mempercepat', 'proses', 'pembahasan', 'BESOK', 'berkumpul', 'di', 'parkiran', 'sarinah', 'pukul', 'pagi', '!']","['pengesahan', 'penghapusan', 'kekerasan', 'gagal', 'lagi', 'mari', 'terlibat', 'terbuka', 'menuntut', 'proses', 'pembahasan', 'pukul', 'pagi']","['di', 'di']","['RUU', 'seksual', 'terancam', 'pawai', 'DPR', 'RI', 'mempercepat', 'BESOK', 'berkumpul', 'parkiran', 'sarinah', '!']"
8876,2018-12-07T12:17:07.000Z,VIDEO Setiap RUU Dibahas Oleh DPR RI Bersama Presiden Pemerintah Untuk Mendapatkan Persetujuan Bersama KenalDPR FungsiLegislasi,VIDEO setiap RUU dibahas oleh DPR RI bersama presiden pemerintah untuk mendapatkan persetujuan bersama kenaldpr fungsilegislasi,"['VIDEO', 'setiap', 'RUU', 'dibahas', 'oleh', 'DPR', 'RI', 'bersama', 'presiden', 'pemerintah', 'untuk', 'mendapatkan', 'persetujuan', 'bersama', 'kenaldpr', 'fungsilegislasi']","['bersama', 'presiden', 'bersama']","['oleh', 'untuk']","['VIDEO', 'setiap', 'RUU', 'dibahas', 'DPR', 'RI', 'pemerintah', 'mendapatkan', 'persetujuan', 'kenaldpr', 'fungsilegislasi']"
8877,2018-12-07T09:47:17.000Z,Komnas Perempuan mendesak DPR RI untuk segera mengesahkan RUU PKS lewat pawai akbar yang akan dilaksanakan Desember Mereka meminta payung hukum yang memadai untuk perlindungan korban dan pencegahan kekerasan seksual secara komprehensif LawanKekerasan lawan kekerasan,komnas perempuan mendesak DPR RI untuk segera mengesahkan RUU PKS lewat pawai akbar yang akan dilaksanakan desember mereka meminta payung hukum yang memadai untuk perlindungan korban dan pencegahan kekerasan seksual secara komprehensif lawankekerasan lawan kekerasan,"['komnas', 'perempuan', 'mendesak', 'DPR', 'RI', 'untuk', 'segera', 'mengesahkan', 'RUU', 'PKS', 'lewat', 'pawai', 'akbar', 'yang', 'akan', 'dilaksanakan', 'desember', 'mereka', 'meminta', 'payung', 'hukum', 'yang', 'memadai', 'untuk', 'perlindungan', 'korban', 'dan', 'pencegahan', 'kekerasan', 'seksual', 'secara', 'komprehensif', 'lawankekerasan', 'lawan', 'kekerasan']","['mendesak', 'segera', 'mengesahkan', 'lewat', 'meminta', 'hukum', 'korban', 'pencegahan', 'kekerasan', 'lawan', 'kekerasan']","['untuk', 'yang', 'yang', 'untuk', 'dan']","['komnas', 'perempuan', 'DPR', 'RI', 'RUU', 'PKS', 'pawai', 'akbar', 'akan', 'dilaksanakan', 'desember', 'mereka', 'payung', 'memadai', 'perlindungan', 'seksual', 'secara', 'komprehensif', 'lawankekerasan']"
8878,2018-12-07T09:26:39.000Z,Naah KEDOK ini yang Harus dibuka secara Transparan Siklus Aliran Dana Peruntukannya Legal Standing UU Peraturan Apa?? Karena Banyak Kebijakan BerKedok utk Kepentingan Rezim BPJSKesehatan,naah KEDOK ini yang harus dibuka secara transparan siklus aliran dana peruntukannya legal standing UU peraturan apa ? ? karena banyak kebijakan berkedok untuk kepentingan rezim bpjskesehatan,"['naah', 'KEDOK', 'ini', 'yang', 'harus', 'dibuka', 'secara', 'transparan', 'siklus', 'aliran', 'dana', 'peruntukannya', 'legal', 'standing', 'UU', 'peraturan', 'apa', '?', '?', 'karena', 'banyak', 'kebijakan', 'berkedok', 'untuk', 'kepentingan', 'rezim', 'bpjskesehatan']","['harus', 'transparan', 'dana', 'banyak', 'kebijakan', 'kepentingan']","['ini', 'yang', 'apa', 'karena', 'untuk']","['naah', 'KEDOK', 'dibuka', 'secara', 'siklus', 'aliran', 'peruntukannya', 'legal', 'standing', 'UU', 'peraturan', '?', '?', 'berkedok', 'rezim', 'bpjskesehatan']"
8879,2018-12-07T09:08:28.000Z,Siapa bilang anggota DPR kalau Reses cuman sekedar jalan jalan aja? Buktinya ada loh hasil nyata dari kegiatan tersebut Kali ini DengerinDong bareng ngikutin Ketua DPR RI Bambang Soesatyo turun ke dapil Jawa Tengah Tonton di sini,siapa bilang anggota DPR jika reses cuman sekedar jalan jalan aja ? buktinya ada loh hasil nyata dari kegiatan tersebut kali ini dengerindong bareng mengikuti ketua DPR RI bambang soesatyo turun ke dapil jawa tengah tonton di sini,"['siapa', 'bilang', 'anggota', 'DPR', 'jika', 'reses', 'cuman', 'sekedar', 'jalan', 'jalan', 'aja', '?', 'buktinya', 'ada', 'loh', 'hasil', 'nyata', 'dari', 'kegiatan', 'tersebut', 'kali', 'ini', 'dengerindong', 'bareng', 'mengikuti', 'ketua', 'DPR', 'RI', 'bambang', 'soesatyo', 'turun', 'ke', 'dapil', 'jawa', 'tengah', 'tonton', 'di', 'sini']","['anggota', 'aja', 'ada', 'hasil', 'nyata', 'kegiatan', 'bareng', 'mengikuti', 'turun', 'tengah', 'tonton']","['siapa', 'jika', 'dari', 'ini', 'ke', 'di']","['bilang', 'DPR', 'reses', 'cuman', 'sekedar', 'jalan', 'jalan', '?', 'buktinya', 'loh', 'tersebut', 'kali', 'dengerindong', 'ketua', 'DPR', 'RI', 'bambang', 'soesatyo', 'dapil', 'jawa', 'sini']"
8880,2018-12-07T07:35:08.000Z,KPK mengusulkan agar anggota DPR tidak digaji jika tidak selesai selesai bahas Rancangan Undang Undang ikuti polling dibawah ini,KPK mengusulkan agar anggota DPR tidak digaji jika tidak selesai selesai bahas rancangan undang undang ikuti polling dibawah ini,"['KPK', 'mengusulkan', 'agar', 'anggota', 'DPR', 'tidak', 'digaji', 'jika', 'tidak', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'ikuti', 'polling', 'dibawah', 'ini']","['agar', 'anggota', 'tidak', 'tidak', 'selesai', 'selesai', 'bahas', 'undang', 'undang']","['jika', 'ini']","['KPK', 'mengusulkan', 'DPR', 'digaji', 'rancangan', 'ikuti', 'polling', 'dibawah']"
8881,2018-12-06T07:47:39.000Z,KPK mengusulkan agar anggota DPR tidak digaji jika tidak selesai selesai bahas Rancangan Undang Undang Setujukah Anda? elshintanetwork,KPK mengusulkan agar anggota DPR tidak digaji jika tidak selesai selesai bahas rancangan undang undang setujukah anda ? elshintanetwork,"['KPK', 'mengusulkan', 'agar', 'anggota', 'DPR', 'tidak', 'digaji', 'jika', 'tidak', 'selesai', 'selesai', 'bahas', 'rancangan', 'undang', 'undang', 'setujukah', 'anda', '?', 'elshintanetwork']","['agar', 'anggota', 'tidak', 'tidak', 'selesai', 'selesai', 'bahas', 'undang', 'undang']","['jika', 'anda']","['KPK', 'mengusulkan', 'DPR', 'digaji', 'rancangan', 'setujukah', '?', 'elshintanetwork']"
8882,2018-12-07T04:23:27.000Z,Tim Kunspek Komisi IV DPR RI melakukan pertemuan dengan Wakil Rektor dan Civitas Akademika Universitas Syiah Kuala Banda Aceh guna menyerap aspirasi dan masukan RUU Konservasi Sumber Daya Alam Hayati dan Ekosistem Kamis Desember KunkerDPR,tim kunspek komisi IV DPR RI melakukan pertemuan dengan wakil rektor dan civitas akademika universitas syiah kuala banda aceh guna menyerap aspirasi dan masukan RUU konservasi sumber daya alam hayati dan ekosistem kamis desember kunkerdpr,"['tim', 'kunspek', 'komisi', 'IV', 'DPR', 'RI', 'melakukan', 'pertemuan', 'dengan', 'wakil', 'rektor', 'dan', 'civitas', 'akademika', 'universitas', 'syiah', 'kuala', 'banda', 'aceh', 'guna', 'menyerap', 'aspirasi', 'dan', 'masukan', 'RUU', 'konservasi', 'sumber', 'daya', 'alam', 'hayati', 'dan', 'ekosistem', 'kamis', 'desember', 'kunkerdpr']","['tim', 'komisi', 'pertemuan', 'kuala', 'guna', 'menyerap', 'alam']","['dengan', 'dan', 'dan', 'dan']","['kunspek', 'IV', 'DPR', 'RI', 'melakukan', 'wakil', 'rektor', 'civitas', 'akademika', 'universitas', 'syiah', 'banda', 'aceh', 'aspirasi', 'masukan', 'RUU', 'konservasi', 'sumber', 'daya', 'hayati', 'ekosistem', 'kamis', 'desember', 'kunkerdpr']"
