no,teks_processed,base_score_inset,compound_score,sentiment
8495,rezim ini berjalan lebih tahun dengan kebijakan hutangnya disaat kebijakan itu diambil kemana banggar ? semua naik baru pada teriak,-2.0,-0.40192382526938203,negative
8496,reses di desa tulakan kab pacitan sartonohutomo,0.0,0.0,neutral
8497,ini alasan FPKB DPR RI mengusulkan RUU madrasah dan ponpes pkbday by,0.0,0.0,neutral
8498,ini alasan FPKB DPR RI mengusulkan RUU madrasah dan ponpes pkbday by pkbday,0.0,0.0,neutral
8499,ini alasan DPR RI mengusulkan RUU madrasah dan ponpes pkbday by pkbday,0.0,0.0,neutral
8500,kamu DPR RI berkunjung ke TPA cipayung kota depok dalam rangka reses,-2.0,-0.38181916792267817,negative
8501,ini alasan FPKB DPR RI mengusulkan RUU madrasah dan ponpes lewat,2.0,0.38181916792267817,positive
8502,bobroknya rezim saat penegakkan hukum yang timpang rakyat dirampok lagi melalui kebijakan ekstrimnya,-3.0,-0.5267415375673765,negative
8503,penegakan hukum lemah alasan ahok nyaman lancarkan serangan balik dan merasa di atas angin,3.0,0.5267415375673765,positive
8504,walikota depok KAH menerima kunjungan reses anggota DPR RI f PKS h mahfudz abdurrahman,0.0,0.0,neutral
8505,apalagi ini presiden merakyat ? ? rakyat kg yang dicekik olh kebijakan radikalmu ?,1.0,0.12803687993289598,positive
8506,pemirsa kado tahun baru nya masih ada harga pertamax cs naik mulai pukul WIB loh,12.0,0.9273739248094985,positive
8507,anggota DPR RI f PKS h mahfudz abdurrahman melakukan reses di kota depok kamis januari turut,-7.0,-0.8224628936244653,negative
8508,walikota depok merima kunjungan reses anggota DPR RI f PKS h mahfudz abdurahman,-3.0,-0.5267415375673765,negative
8509,reses anggota DPR RI FPKB konsisten memperjuangkan konstituen di dapil cc,-3.0,-0.5267415375673765,negative
8510,pekerja pribumi teraniaya akibat kebijakan regim pada siapa harus mengadu ?,-4.0,-0.6485566468843295,negative
8511,kunjungan ir h daryatmo mardiyanto komisi VII dalam masa reses meninjau pembangunan darussalam education centre di kudus,10.0,0.9000703207408192,positive
8512,didesak segera sahkan RUU larangan minuman beralkohol beritamiras via cc,3.0,0.5267415375673765,positive
8513,genam desak sahkan RUU larangan miras beritamiras krjogja via cc,1.0,0.20228869496966945,positive
8514,pemblokiran media online diminta sesuai prosedur wakil ketua DPR RI fadli zon meminta kebijakan pemblokiran,3.0,0.5267415375673765,positive
8515,molor berbulan bulan genam desak sahkan RUU miras awal beritamiras cc,2.0,0.38181916792267817,positive
8516,molor berbulan bulan genam ultimatum sahkan RUU miras awal via cc,1.0,0.20228869496966945,positive
8517,ini yang mengantri bknlah masyarakat golongan menengah keatas tetapi golongan menengah kebawahlah yang akan tercekik kebijakan,-7.0,-0.9081213751352623,negative
8518,jelang kenaikan tarif kantor samsat jakbar penuh antrean warga,3.0,0.5267415375673765,positive
8519,pejabat saling empar bola tetap rakyat yang dibebani ini semua kebijakan dari pres seperti kejar setoran tak menganggap,-9.0,-0.9546607034496215,negative
8520,biaya STNK dan BPKB naik kapolri lempar bola ke BPK dan banggar DPR,1.0,0.20228869496966945,positive
8521,anggota DPR kenaikan biaya STNK perpanjang daftar kebijakan presiden jokowi yang mencekik rakyat,-5.0,-0.7184212081070996,negative
8522,anggota komisi i DPR RI biem benyamin mengatakan setelah komisi i DPR RI menjalani reses pihak kementerian,6.0,0.7782533221506259,positive
8523,radio ANDIKA komisi kali DPR RI meminta segala kebijakan yang diambil kementerian pendidikan dan kebudayaan,2.0,0.38181916792267817,positive
8524,aneh kebijakan pemerintah tidak ada yang banget di mata anda wakil rakyat yang terhormat,-9.0,-0.9659205853386346,negative
8525,kebijakan pemblokiranmedia harus dijalankan secara transparan serta harus melalui mekanisme dan prosedur yang telah ditetapkan,-8.0,-0.8555415792658776,negative
8526,live reses titik ke rieke diah pitaloka anggota komisi VI terjun langsung bertemu dengan warga desa cicinde utara cc,6.0,0.7782533221506259,positive
8527,live reses rieke diah pitaloka anggota komisi VI titik bertemu warga desa sarimulya karawang,2.0,0.38181916792267817,positive
8528,DPR RI sahkan UU jasa konstruksi baru gantikan UU lama yang sudah berlaku tahun klik kaleidoskoppupr infopupr,-2.0,-0.38181916792267817,negative
8529,cyber pembela islam anggota komisi i DPR RI biem benyamin mengatakan setelah komisi i DPR RI menjalani reses,13.0,0.937127104577154,positive
8530,waktu reses jangan di pakai berwisata keluarga waktu sidang jangan di pakai molor,-1.0,-0.20228869496966945,negative
8531,masa reses DPR akan berlangsung hingga januari masa persidangan selanjutnya akan dibuka pada januari dalam rapat paripurna,2.0,0.38181916792267817,positive
8532,selamat pagi indonesia saat ini DPR RI masih dalam masa reses ayo gunakan untuk menyampaikan aspirasi secara langsung kepada anggota DPR,16.0,0.9571447885644057,positive
8533,selamat pagi indonesia berani tidak ya DPR RI membuat UNDANG UNDANG yang melarang AGAMA di bawa bawa untuk memenangkan pemilu pilkada go,1.0,-0.8465756544826963,negative
8534,anggota DPR kenaikan biaya STNK perpanjang daftar kebijakan presiden jokowi yang mencekik rakyat politik,-6.0,-0.7782533221506259,negative
8535,ketua dan para wakil ketua DPR RI PERLUNYA RUU PELAPORAN KEUANGAN UNTUK DUNIA BISNIS USAHA DI lewat,9.0,0.8986243465789788,positive
8536,inilah wakil rakyat yang tidak mewakili aspirasi rakyat dan sudah jadi idiot bencana pun dijadikan bahan lawakan sama dia,-25.0,-0.9673396363889846,negative
8537,banyak sekali bencana di era rezim ini pertanda apakah ? pertanyaan ini untuk memberi makan kecebong akhir tahun kali com republikaonlin,4.0,0.5868424616917343,positive
8538,pertanda banyak anggota DPR makan gaji buta tidak ada RUU yang dapat dibikin gantianggotadpr,-2.0,-0.9110838439135954,negative
8539,masih mahasiswa disuruh evaluasi undang undang pas jadi anggota dpr tidur pas rapat kecapean waktu masih mahasiswa sudah disuruh evaluasi undang undang,15.0,0.951661902861773,positive
8540,dalam pidato penyampaian keterangan pemerintah atas RAPBN beserta nota keuangannya di depan rapat paripurna DPR RI pada kamis agustus jokowi menyampaikan pemerintah akan menaikkan gaji pokok menaikkan gaji PNS TNI dan polri kenanganku,4.0,0.6369499429264264,positive
8541,tabur kebajikan tebar kebijakan,7.0,0.8224628936244653,positive
8542,menaikkan gaji PNS TNI dan polri dalam pidato penyampaian keterangan pemerintah atas RAPBN beserta nota keuangannya di depan rapat paripurna DPR RI kenanganku,1.0,0.20228869496966945,positive
8543,program isu isu perundangan perbahasan wakil rakyat di SUKA anjuran unit pemantauan dan pelaksanaan strategik SPARK dengan kerjasama pertubuhan lepasan undang undang dan hak asasi manusia kelantan LUHAM,1.0,0.20228869496966945,positive
8544,ketua DPR harus tau kapan dan dimana tempat berbicara jika tidak menyangkut kebijakan pemerintah dan negara tentunya bebas berbicara di langit maupun dibumi tapu jika urusan negara dan pemerintahan tempatnya ya di gedung DPR gunakan semua hak yang kami rakyat berikan,-28.0,-0.9903112810387708,negative
8545,presiden RI harus mengerti sejarah nusantara semenanjung melayu dan indonesia raya ia harus paham sejarah pancasila dan UUD serta perdebatan dan amandemennya hingga kali presiden harus dapat menjelaskan mau kemana bangsa besar ini di bawa skalakerjapresidenri,4.0,0.6369499429264264,positive
8546,muda multitalenta begitulah sosok valencia tanoesoedibjo perempuan yang sukses berkarir di industri kreatif ini ingin berkontribusi lebih besar lagi membangun bangsa negara caleg DPR RI dapil IX jateng ini ingin indonesia maju sejahtera lewat kebijakan tepat sasaran,7.0,0.8224628936244653,positive
8547,para politikus pasti berbicara untuk memajukan bangsa dengan membuat kebijakan birokrasi yuk para politisi dan rakyat membuat persetujuan untuk para koruptor di hukum mati dan pejabat non prestasi serta wakil rakyat di asingkan dengan mulut di tutup pakai brongkos rakyatpeduli,18.0,0.9643178842130111,positive
8548,beberapa RUU yang harusnya diselesaikan baru selesai oh wakil rakyat,-3.0,-0.5267415375673765,negative
8549,UU dan peraturan yang dibuat pemerintah dan DPR kan untuk kemaslahatan rakyat anggaran untuk kebijakan juga pasti disetujui wakil rakyat di DPR jika tidak mana mungkin dapat jalan jika dipaksakan jalan tanpa bersetujuan DPR itu yang melanggar UU,-11.0,-0.7071083014579557,negative
8550,saatnya wakil rakyat lebih mengawasi segala kebijakan kebijakan yang salah akan membebani pemerintahan berikutnya penyesalan tiada guna,-2.0,-0.38181916792267817,negative
8551,kasus seperti ini semakin marak jika persoalannya adalah undang undang maka mohon kepada bapak untuk membenahinya,7.0,0.8224628936244653,positive
8552,wanita ini mengaku sudah kali dipaksa berhubungan seksual,-1.0,-0.20228869496966945,negative
8553,sudah seharusnya begitu mbak jangan lagi ada wakil rakyat yang sukanya ngehoax bukan sibuk ngurusi RUU ini malah sibuk ngurusi kepentingan parpol dan perutnya senayangantipolapikir,6.0,0.6199414805404504,positive
8554,pak lebih baik hari duka wakil rakyat mereka deh mati rasa dan tidak peduli sama rakyat kecil urus RUU saja tidak kelar malah sukanya nyinyir dan mengkritik bahkan bikin lagu,2.0,-0.939058350703383,negative
8555,buat saja pansus untuk anggota DPR yang tidak bekerja menghasilkan undang undang yang makan gaji buta dari hasil keringat pajak rakyat nya,-21.0,-0.9822483029626942,negative
8556,rapat paripurna dewan perwakilan rakyat daerah provinsi jawa barat jumat agenda i laporan hasil reses II agenda II penutupan masa sidang DPRD jawa barat at DPRD jawa barat,-2.0,-0.38181916792267817,negative
8557,rapat paripurna dewan perwakilan rakyat daerah provinsi jawa barat jumat agenda i laporan hasil reses II agenda II penutupan masa sidang budipurnaman,-2.0,-0.38181916792267817,negative
8558,sebuah NGO berikrar mengadakan kempen bergerak seluruh negara untuk menyemarakkan sokongan orang ramai bagi petisyen penggubalan undang undang anti lompat dan peruntukan kewangan setara wakil rakyat pengerusi,9.0,0.8806721767742777,positive
8559,makin marak saja kasus seperti begini dan komisi VII masih saja lamban menuntaskan RUU penghapusan kekerasan seksual ayo dong DPR kerja yang banget jangan cuma asik ngetwit saja,-13.0,-0.8301194300089452,negative
8560,PETISYEN PENGGUBALAN UNDANG UNDANG ANTI LOMPAT as salam saudara saudari kami mohon kerjasama berikan sokongan sign your petisyen here hinanya sang pelompat parti bayangkan anda seorang ahli parlimen yang mewakili,-5.0,-0.7184212081070996,negative
8561,kapolsek bersama anggota amankan kegiatan reses anggota DPR RI,0.0,0.0,neutral
8562,pak bos tidak ada rencana bikin undang undang persepakbolaan nasional ?,8.0,-0.16798951556005354,negative
8563,undang undang nomor tahun tentang perubahan kedua atas undang undang nomor tahun tentang majelis permusyarawatan rakyat dewan perwakilan rakyat dewan perwakilan daerah dan dewan perwakilan rakyat daerah,1.0,0.20228869496966945,positive
8564,ali taher ketua komisi VII DPR RI RUU ini penghapusan kekerasan seksual harus segera di sahkan ini disampaikan dalam diskusi publik pembahasan RUU p KS desember gerakbersama,-2.0,-0.38181916792267817,negative
8565,diskusi publik pembahasan rancangan undang undang penghapusan kekerasan seksual ! segera bahas tuan dan nyonya gerakbersama,3.0,0.5707430813678894,positive
8566,RUU penghapusan kekerasan seksual dibuat berdasarkan pengalaman korban penyintas maupun pendamping ayo DPR RI segera bahas gerakbersama,-4.0,-0.6369499429264264,negative
8567,saat menjadi wakil rakyat berani bersuara demi kepentingan rakyat kecil itulah sebaik nya wakil rakyat meski brd dilingkaran kekuasaan tetapi jika terus membela kebijakan penguasa membabi buta dengan dalih pembenaran yakinlah nama mu akan sgr tenggelam seiring tenggelam nya kekuasaan,-4.0,-0.7782533221506259,negative
8568,berteman denganku tidak rugi bermusuhan denganku tidak untung,-19.0,-0.9494987778262308,negative
8569,reses DPR RI diisi oleh dari HM hidayat nur wahid SAMA dengan serap aspirasi mayarakat keluarga tebet barat bertempat di grha tidar yang juga dihadiri oleh h agung eddy santoso caleg PKS no untuk DPRD DKI dapil,-1.0,-0.20228869496966945,negative
8570,lalu prestasi mu selama di DPR apa ? bikin UU hukuman mati bagi para koruptor pun kamu tidak berani padahal maunya rakyat koruptor itu dihukum mati katanya wakil rakyat realisasikan dong aspirasi rakyat jika perlu adakan referendum rakyat setuju tidak koruptor dihukum mati !,5.0,0.26583434659277605,positive
8571,RUU yang seharusnya jadi UU masih banyak belum diselesaikan oleh dan sekarang sudah tinggal main bulan masa bakti mereka habis justru bikin pansus ? apa anggaran di DPR masih sisa banyak ya ? apa hanya kejar nafsu pilpres ?,2.0,0.3803908737438866,positive
8572,jelang tahun baru walikota sampaikan LKPJ akhir jabatan MADIUN hari pertama setelah libur perayaan natal dewan perwakilan rakyat daerah DPRD kota madiun langsung menggelar rapat paripurna kegiatan yang terselenggara rabu ini mengage,6.0,0.7782533221506259,positive
8573,itu gunanya wakil rakyat bro kita tidak meminta mereka mewakili kita jika mereka tidak mengerti kita wakil rakyat harus turun ke dapil dan mendengar dari konstituen nya sehingga dapat mengambil kebijakan yang tepat memang begitu konsepnya jika rakyat diam itu yang mundur,-21.0,-0.9848821362391998,negative
8574,h bakri meminta pengerjaan jembatan bungo dikebut JAMBI masa reses dimanfaatkan h bakri anggota DPR RI dari dapil provinsi jambi untuk memantau progres pelaksanaan program pembangunan,-13.0,-0.937127104577154,negative
8575,dengar dengar mempunyai janji untuk menyelesaikan undang undang sebanyak ya di masa ini tetapi baru kelar undang undang ? he he,23.0,0.9901926685650086,positive
8576,himpunan serikat perempuan indonesia mendesak DPR RI untuk segera mengesahkan rancangan undang undang perlindungan korban seksualitas,-8.0,-0.8555415792658776,negative
8577,dear kekanda meminta jasa baik untuk ambil perhatian notifikasi petisyen telah dihantar ke email kekanda,9.0,0.8806721767742777,positive
8578,kebijakan rekam biometrik jemaah umrah perlu ditinjau ulang,7.0,0.8224628936244653,positive
8579,saya dan rombongan kang aus hidayat nur sedang dalam perjalanan meluncur ke penyanggahan dan muara pahu dalam rangka reses beliau sebagai anggota DPR RI dapil kaltim,-8.0,-0.8555415792658776,negative
8580,komisi II akan percepat penyelesaian RUU jabatan hakim,5.0,0.7184212081070996,positive
8581,dipilih langsung oleh rakyat untuk jadi wakil rakyat seharusnya bekerja menyampaikan aspirasi rakyat bukan malah saling debat di media mendukung capres atau cawapres,7.0,0.0976466977347975,positive
8582,membuat undang undang itu kewajiban bukan prestasi sudahkah institusi tempat di mana bapak nongkrong melakukannya ? sejauh mana kewajiban bapak sebagai wakil ketua DPR RI sudah bapak jalankan ? wajahmu penuh kepalsuan bapak,-3.0,-0.5573704017131538,negative
8583,pemilu saya ikut memilih DPRD DPRD DPR RI DPD PILPRES untuk apa ? supaya pembangunan dapat merata karena aspirasi rakyat terwakili tetapi kenyataannya dpr tidak kedengaran kentutnya slogan saya jokowi jika harga mati saya ikut berjuang untuk memenangkannya,-21.0,-0.988529494478708,negative
8584,aishh menyerang kok ke presiden sendiri untuk protes kebijakan pemerintah sudah ada DPR sampaikan aspirasimu ke wakilmu melalui anggota DPR jika lo mau ganti jokowi cukup nanti pilpres coblos prabowo begitu saja kok repott,2.0,0.4391242832121639,positive
8585,kita hidup di era demokrasi yang demo crazy wakil rakyat kita terbelenggu partainya shngga sbnrnya mereka wakil partai bukan wakil rakyat undang undang dan aturan regulasi terus berubah sesuai waktu mereka tidak sempat belajar memahami itu semua makanya hanya modal nyinyir cari muka,-11.0,-0.9771200174344998,negative
8586,tidak semua wakil rakyat paham undang undang regulasi yang dia pahami persoalan undang undang pokok dia tidak paham materi undang undang yang dulu dan agreement saat itu yang diteken ginanjar KS dan undang undang minerba yang sekarang tidak dapat hentikan kontrak karya dengan konsesi tsbt,-25.0,-0.9844992741349509,negative
8587,di jawa barat hal ini juga masih sering ditemui yang seperti ini memang harus menjadi perhatian para wakil rakyat yang mengawasi jalannya roda pemerintahan dan implementasi kebijakan terima kasih masukannya,-7.0,-0.8224628936244653,negative
8588,tidak punya buktinya tidak faham alur kebijakan negara yang melibatkan parpol legislatornya itu saja deh ketahuan anggota DPR yang suka nyinyir OTAKNYA MATI karena mereka sama saling menyetujui terus anggota DPR yang tolol personal pada protes artinya banyak anggota DPR goblok bin tolol,-59.0,-0.9963905081683615,negative
8589,YB yes please share rakyat deh menyampah,-4.0,-0.6369499429264264,negative
8590,YB please rakyat deh menyampah,-7.0,-0.8224628936244653,negative
8591,yuck ! ! rakyat deh menyampah,-4.0,-0.55972803978154,negative
8592,this NGO rakyat deh menyampah,-4.0,-0.6369499429264264,negative
8593,rakyat deh menyampah,-4.0,-0.6369499429264264,negative
8594,rakyat deh menyampah support petisyen ini,0.0,0.0,neutral
8595,DPD meminta DPR tunda pengesahan RUU pesantren,-2.0,-0.38181916792267817,negative
8596,jadi kursi kosong itu bukan berarti anggota DPR bolos leha leha di rumah atau main main di losmen tidak ada mereka di daerah sedang bekerja melaksanakan tugas tugas rakyat yang diamanahkan undang undang ketua DPR bambang soesatyo suararakyatsuaragolkar,-11.0,-0.9763746171404237,negative
8597,mitigasi perencanaan matang selanjutnya yang paling penting membuat mitigasi bencana dan UNDANG UNDANG nya termasuk untuk IMPLEMENTASI nya di daerah dan badan unit terkait,-19.0,-0.9690378234957119,negative
8598,pantas saja DPR RI cuma dapat nyelesaikan UU dari RUU tahun ini otak anggota DPR RI nya begini,-7.0,-0.8356768101707184,negative
8599,rakyat sudah pintar loh mbak ! jika nanti tidak kepilih lagi jadi anggota DPR memang masih laku main film ? mending jadi anggota DPR yang mencerahkan rakyat jika ada kebijakan pemerintah yang tidak bagus silakan dikritisi ! tetapi dengan argumen yang tepat juga tidak cuma asal berseberangan,-28.0,-0.9886394400676104,negative
8600,contoh anggota dewan yang otak nya sudah dipenuhi oleh kebencian ! ! jadi orang seperti ini tidak lah pantas di pilih sebagai wakil rakyat bagaimana mau wakili aspirasi rakyat jika waktu mereka hanya habis buat membela kepentingan pribadi atau kelompoknya saja ! !,-6.0,-0.8255156463111144,negative
8601,yang sudah bolong terus kita tidak dapat kelola emas sudah habis di jarah kita tidak punya tenaga handal kita tidak punya teknologi gigit jari kasihan banget ya wakil rakyat kok begini banget tidak cerdas ambisi doag modal mulut bukk kenapa kebijakan merebut freeport di caci maki sama kubu ente ?,-11.0,-0.9916488757655076,negative
8602,pileg pdiperjuangan caleg,0.0,0.0,neutral
8603,saya hampir kehabisan kata dengan pakde ini berkuasa semau saya kerap kali melanggar hukum peraturan UU bahkan kebijakan inkonstitusional pun dilakoni sudah begitu terdepan teriak saya pancasila ? dapat punah negara ini jika sampai lanjut periode,-8.0,-0.8483907138724294,negative
8604,DPR itu dewan perwakilan rakyat artinya mewakili rakyat jelas legalitas nya diatur undang undang nah lo mewakili rakyat ? ? rakyat mana ? mengaku tidak punya legalitas jangan mengatasnamakan rakyat saya tidak sudi diwakili makhluk seperti lo,-21.0,-0.9832177369555938,negative
8605,mereka lupa jika pergantian kekuasaan adalah hal yang mutlak mereka sdng memupuk kebencian dihati rakyat melalui ketidak adilan kebijakan yang tidak pro rakyat semoga pak prabowo menjadi presiden dan membawa indonesia adil makmur amin YRA,6.0,0.7782533221506259,positive
8606,kebijakan sontoloyo keluar dari mulut seorang wakil rakyat yang berwajah gundoruwo,-9.0,-0.8806721767742777,negative
8607,soal akuisisi PT freeport fadli zon kebijakan sontoloyo,2.0,0.38181916792267817,positive
8608,bang luar biasa tau fungsi dan kerjanya sebagai wakil rakyat yaitu menyuarakan aspirasi rakyat yang lain mungkin hanya menyuarakan isi perut hehehe,-7.0,-0.8224628936244653,negative
8609,anggota DPR sekarang cuma ngetwit pak terus ngetwitnya merujuk dari gerombolan yang itu saja rapat paripurna mereka mlempem,-21.0,-0.9744412392258845,negative
8610,bersuaralah lebih kencang lagi wahai wakil rakyat jangan kebijakan yang bodoh pemerintah hari ini ditanggung rakyat nantinya,-4.0,-0.9084993276580277,negative
8611,anda sebagai anggota DPR punya hak meminta keterangan kepada pemerintah mengenai kebijakan yang dijalankan kenapa tidak anda panggil saja jika menurut anda apa yang dilakukan pemerintah itu salah jadi supaya rakyat tahu mana yang banget dan mana yang salah bukan cuma koar² di medsos,-52.0,-0.991611644409386,negative
8612,nah ini salah satu contoh wakil rakyat yang tidak ada basic untuk mewakili rakyat kerja sebagai pembuat undang undang tetapi tidak paham sama undang undang kontrak karya di jelasin sama prof mahmud md dkk malah tutup kuping mingkem penyakit hati jangan di piara pak,-6.0,-0.9806100185306763,negative
8613,sekali lagi freeport selesai ijin nya dan tidak perlu ada negosiasi jika mau negosiasi ulang meminta gratis sekarang setelah kita bayar pakai utang freeport berlanjut tahun lagi banget kata ekonom itu namanya goblok ! maafkan inalumfreeport,-3.0,-0.8471194231358646,negative
8614,abang kan tugasnya buat undang undang selama tugas menjadi anggota dpr berapa undang undang yang bermasalah sudah abang selesaikan ? jika barang sendiri kenapa selama ini abang diam saja ketika blok mahakam rokan dan freeport diambil asing kenapa tidak usir saja ?,-14.0,-0.7535865571485763,negative
8615,can you spare a minute tetapi help khairul AZRI ?,2.0,0.5023310149673528,positive
8616,komisi VI menilai peleburan BP batam langgar undang undang komisi VI DPR RI,9.0,0.8806721767742777,positive
8617,yang hutang siapa yang bayar siapa harusnya DPR RI kritisi kebijakan ugal ugalan ! !,-9.0,-0.8630029326419552,negative
8618,caleg DPR RI dari partai demokrat dari amir syamsudin SH MAH dalam kegiatan reses di kec waringinkurung banten bersatu,-1.0,-0.20228869496966945,negative
8619,gubernur dan wakil rakyat adalah perpanjangan tangan pemerintah pusat dan NKRI di daerah untuk itu gubernur wajib menjamin program nasional berjalan sukses dan lancar di wilayahnya bukan justru menentang kebijakan nasional dan melarang TNI polri bertugas separatispapua,-4.0,0.8176235608718829,positive
8620,mantap dong semua pengusaha berhutang kok untuk menjalankan bisnisnya jangankan indonesia amerika china pun berhutang kok yang aneh itu jika berhutang tetapi tidak produktif seperti bayar gaji anggota dpr yang hobby nya medsos tetapi target undang undang tidak tercapai,-16.0,-0.9905020262471438,negative
8621,UU ITE ? dari DPR RI UU tipikor ? dari DPR RI RUU pesantren dan pendidikan agama CMIIW ? dari DPR RI juga mulai sadar yang bikin kacau negara siapa ?,-13.0,-0.9413038146462804,negative
8622,anggota DPR RI tuh ada orang semua dipilih langsung oleh masyarakat atau dari partai dan mereka yang juga ikut serta menjalankan negara ini lewat fungsi legislatif mereka yang bikin hukum dan undang undang coy ! !,-4.0,-0.55972803978154,negative
8623,selama masa reses ini para anggota DPR RI sedang menyerap aspirasi di daerah pemilihanya masing masing tetapi di DPR RI tetap ada kegiatan loh pada hari ini jumat desember yuk simak video singkatnya di bawah ini agendadpr kenaldpr,12.0,0.9656820512306714,positive
8624,saya cari di goigle preatasi dpr dalam menyelesaikan RUU jadi UU kok tidak ada ya prestasinya salah kali ini google google tidak tahu jika anggota dpr mobil mewah gaji gede belum lagi tunjangannya masak prestasinya tidak ditonjolin,-10.0,-0.9741460339309798,negative
8625,dapatkah kamu meluangkan waktu sebentar untuk membantu diki yuhan ?,2.0,0.3611575592573076,positive
8626,anggota dpr bikin uu itu juga kewajiban tetapi pada kenyataax setiap paripurna lebih banyak yang tidak hadir jika hadir banyakan tidur tetapi bukanx mewakili aspirasi rakyat tetapi malah merampok yang rakyat miriiss,-19.0,-0.9893142339322911,negative
8627,ANGGOTA DPR kapan ya memperbaiki kinerja nya ? tidak cuma banyak bacot meminta fasilitas gaji dan tunjangan besar studi banding uang reses dan entah apa lagi ! KINERJA BAGAIMANA ? ?,1.0,0.81357231624742,positive
8628,dari orang yang trdr dari ketua dan anggota DPR hanya menghasilkan RUU berarti jika dihitung hitung hanya kalimat orang tidak sampai satu paragraf mengesankan,-17.0,-0.9752417557080576,negative
8629,adu debat kan ya memang semestinya diuji kelayakan seseorang apakah pantas menjadi wakil rakyat apalagi sebagai pimpinan DPR yang kerap hadir di ILC tidak cukup mewakili aspirasi rakyat yang sesungguhnya salam damai,-11.0,0.049770627168454075,neutral
8630,pak FADLIZON rumah anda sendiri amburadul,-9.0,-0.8806721767742777,negative
8631,politik undang undang anti lompat parti perlu diwujudkan bagi mengekalkan integriti dan moral wakil rakyat yang dipilih bung moktar UMNO lompatparti airtimes,4.0,0.6369499429264264,positive
8632,SIBUK BACOOT RUMAH SENDIRI AMBURADUL,-1.0,-0.3680368469877013,negative
8633,apakabar RUU provinsi kepulauan janji para anggota DPR RI akan segera disahkan sebelum masa jabatan nya berakhir semoga terwujud kami provinsi bercirikan kepulauan sangat berharap,9.0,0.8883485364592822,positive
8634,minimnya porsi masyarakat adat tak hanya terjadi pada visi dan misi calon presiden pilpres tetapi RUU masyarakat adat yang belum tuntas madani bersama mencatat dari anggota DPR yang terlibat dalam pembahasan RUU hampir setengahnya masih bersikap netral,-2.0,-0.2730979617950872,negative
8635,memang kewajiban yang jadi masalah di negeri ini banyak yang tidak melaksanakan kewajiban tetapi selalu menuntut hak layaknya wakil rakyat yang berkewajiban membuat undang undang tetapi bagaimana realisasinya ? harap dimaklumi,-14.0,-0.949578447080242,negative
8636,prestasi DPR adalah MELAHIRKAN UNDANG UNDANG yang menjadi DASAR KEBIJAKAN yang mengunungkan RAKYAT jika PEMBANGUNAN menurutmu bukan PRESTASI untuk RAKYAT apa manfaatmu menjadi WAKIL RAKYAT jangan bilang hanya sekedar MAKAN UANG RAKYAT,-11.0,-0.7071083014579557,negative
8637,saya menyarankan bang satu barisan mengkritisi wakil rakyat yang minim preatasi deh karena kebencian rakyat kepada dpr sudah sampai ubun sudah minim preatasi sok membantah kebijakan pemerintah lagi dan gakbada solusi pula hadee semakin mundur NKRI klonseperti ini,-1.0,-0.20228869496966945,negative
8638,jadi kewajiban kamu sebagai anggota DPR apa ? ? sudah berapa RUU yang di SAH kan ? ?,-10.0,-0.923147976982903,negative
8639,rapat paripurna DPR RI hanya dihadiri segelintir anggota,-4.0,-0.6002989705424076,negative
8640,RUU PKS apa kabar ? ?,-1.0,-0.4465681526609422,negative
8641,kota bogor desember graha pool reses anggota DPR RI dari h deding ishak SH MM anggota komisi VII DPR RI anggota badan anggaran DPR RI anggota FPG DPR RI dapil kota bogor hadir pula kasubdit kepesertaan PKH kementrian sosial bapak darsono dan h atmaja,-11.0,-0.9152773258948753,negative
8642,seorang DPR yang katanya wakil rakyat nayatanya wakil para cukong biadab terbukti prestasi kerja pun tak ada apalagi prestasi memperjuangkan aspirasi rakyat NOL BESAR,6.0,-0.48707983526962745,negative
8643,cc wakil ketua DPR_RI aktifis pro rakyat kebijakan publik peace,3.0,0.5267415375673765,positive
8644,sangat mendesak bagi bersama untuk segera menginisiasi pembuatan RUU sampahplastik yang keberadaannya di LAUT sudah mengkhawatirkan ! cc ibu menteri,5.0,0.7183342854931049,positive
8645,RTRWK pedoman tahun kedepan muara teweh desember rapat paripurna IV masa sidang II tahun dewan perwakilan rakyat daerah kabupaten barito utara dengan agenda,4.0,0.6369499429264264,positive
8646,petisyen untuk penggubalan undang undang anti lompat peruntukan kewangan setara wakil rakyat untuk pelancaran petisyen ini team SEDAR malaysia akan berada di sekitar SOGO jalan ENTAR pada sabtu,6.0,0.7782533221506259,positive
8647,petisyen untuk penggubalan undang undang anti lompat peruntukan kewangan setara wakil rakyat untuk pelancaran petisyen ini team SEDAR malaysia akan berada di sekitar SOGO jalan ENTAR pada sabtu dari,3.0,0.5267415375673765,positive
8648,pada masa reses DPR masa persidangan II tahun sidang anggota DPR RI komisi VII dari fraksi nasdem kurtubi berinisiatif memberikan sumur bor di daerah konstituennya meliputi lombok barat lombok tengah dan lombok timur,-6.0,-0.7782533221506259,negative
8649,banget mereka doyan jalan jalan habisi uang reses,1.0,0.20228869496966945,positive
8650,pada kenyataannya DPR GAGAL dalam menjlnkan tugas dan fungsinya bahkan boleh dikatakan BENALU dalam pembangunan mencari celah untuk mendptkan keuntungan calo untuk bernego dengan pihak eksekutif untuk proyek tertentu yang sehrsnya menyampaikan aspirasi rakyat dan membantu membangun daerah,-5.0,-0.7184212081070996,negative
